playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
Vetheo,3.963636363636364,2.41111343853167,2.8545454545454545,1.9946055195078494,25247.127272727274,9488.07106036125
VfB Baumi,2.0,2.0,4.333333333333333,1.5275252316519465,17338.0,4529.594794239326
VicLa,2.8157894736842106,2.290330551489832,3.276315789473684,1.7858606456311295,21268.394736842107,8048.525282855982
Viciun,1.7727272727272727,2.467538163584221,4.363636363636363,1.7605587464118033,10529.818181818182,8570.618095376582
VietThanh,1.4285714285714286,1.2724180205607034,5.142857142857143,2.193062655175134,15505.42857142857,2906.980727899818
Vigil,4.930232558139535,2.814886860935464,3.2325581395348837,2.1138681458894215,25369.04651162791,8785.045561725601
Vikes,4.75,3.0956959368344514,6.25,2.0615528128088303,22209.25,6990.22576530973
Vin,3.8529411764705883,2.5717857602131127,2.7058823529411766,2.023040192903588,21489.529411764706,10502.438188013683
Vincenzo,3.607476635514019,2.7532382626741048,2.7570093457943927,1.7474570283556519,14277.981308411216,6053.779359040864
Vinicete,2.1666666666666665,1.834847859269718,6.0,2.5298221281347035,14512.5,4879.21972245563
Violet,3.3333333333333335,3.7259029699089683,2.1666666666666665,1.6179144164088313,15963.722222222223,7992.431705392262
Viper,5.19327731092437,3.4574344140607622,2.1092436974789917,1.8216676842862023,24740.03361344538,8532.045214439117
VirusFx,6.6875,3.658287101380786,2.46875,1.6260852455533972,29566.84375,17914.946583895544
Visdom,0.8533333333333334,0.910796107561703,3.52,2.1204283096148795,6390.906666666667,2819.0552527749787
Vit,5.6,3.7178249316263163,3.3,2.584139659108574,18600.9,7645.908251404073
Vizicsacsi,3.9464285714285716,2.568477744127428,3.142857142857143,2.092658782319941,20865.928571428572,6850.082058850609
Vizzpers,3.8333333333333335,5.260843144234134,4.222222222222222,1.516790557318723,22729.222222222223,9960.94652102757
Vladi,3.5053763440860215,2.8038159397893647,2.3225806451612905,1.636282174577084,23461.43010752688,9260.769309528288
Vlaren,1.3636363636363635,1.4101901870444156,3.878787878787879,2.3419753382238,9237.242424242424,4649.084325369237
Vodin,1.8571428571428572,2.3299294900428698,3.380952380952381,1.5644868320376006,14785.904761904761,5691.521684969336
Void,6.8,4.08656334834051,3.2,1.0954451150103321,23664.8,8384.819717799543
Vojtus,2.5,0.7071067811865476,3.5,2.1213203435596424,17347.5,8852.269793674388
Vulcan,0.7450980392156863,0.9347328442908586,2.0392156862745097,1.5094473732293618,5726.196078431372,2269.0822728108196
Vuxan,2.357142857142857,2.0232168923292906,4.5,1.9115036368906426,11640.42857142857,4216.07439932686
Vyctor,4.75,3.467237968532703,2.9166666666666665,1.6396358733271998,23435.291666666668,12466.954216366203
Vzz,5.580645161290323,3.3805052832950935,2.6451612903225805,1.7657652796278702,24854.91935483871,9550.364099656761
WAP Pinut,1.0,,3.0,,8485.0,
WAP Trick5ht,2.0,,7.0,,14703.0,
WAP Xia0,0.0,,6.0,,3982.0,
WARANGELUS,3.869565217391304,2.1596369186864166,2.8260869565217392,2.0593947458822917,23048.17391304348,8215.07682502767
WCD,3.6666666666666665,3.2145502536643185,4.666666666666667,2.886751345948129,21404.0,5956.157402218313
WNTR,2.6578947368421053,2.3968032289593424,4.157894736842105,2.365590215929479,18455.815789473683,8898.96729160419
WP rcg,3.3333333333333335,3.0550504633038935,5.666666666666667,2.516611478423583,34502.333333333336,13681.821309070416
WT whisper,13.0,2.8284271247461903,1.0,1.4142135623730951,23971.0,8164.2548955798775
WachonBB,1.0,1.4142135623730951,7.5,2.1213203435596424,5851.0,1286.9343417595164
Wako,3.1794871794871793,2.6244978955561526,2.4615384615384617,1.8756915054138783,21782.4358974359,8010.524520558372
WalliR,4.1692307692307695,3.155200225269144,4.492307692307692,2.392194840276635,24862.584615384614,9876.803786037495
Wamu,3.0555555555555554,2.0416302231927235,2.388888888888889,1.5170983163879992,18178.0,7194.7490376166525
WarShogun,1.5,2.1213203435596424,4.0,2.8284271247461903,10628.0,767.9179643685906
Warner,5.536585365853658,4.0810388443116405,3.4146341463414633,1.829967346103443,25379.219512195123,7738.676144897766
Warrior,3.6,2.922816645439317,4.2,2.177810171446801,23190.733333333334,7227.895944253237
Washidai,2.9622641509433962,2.148006805523378,2.3207547169811322,2.064103315333695,16188.547169811322,5776.373058769523
Wasteland,4.090909090909091,4.3463673442208135,3.1818181818181817,2.1362669223756576,20255.272727272728,9102.563222421573
Waterbender,4.333333333333333,3.5,3.2222222222222223,1.7159383568311668,25197.666666666668,8907.566278170485
Watket,0.25,0.7071067811865476,5.0,2.6186146828319083,6954.5,2594.6304994298184
Way,1.164835164835165,1.4162841543492628,3.5054945054945055,2.446646804522587,7775.3626373626375,3522.9638611590904
Wayne,3.942528735632184,3.338835341570194,2.735632183908046,1.714912501089782,22224.862068965518,10485.880741942576
WeeDnek,1.0714285714285714,1.2688144505364485,5.0,1.7097008285302207,6555.357142857143,2470.7651137355706
Wei,3.2028985507246377,2.3362848218846213,3.2028985507246377,2.1184047143249893,15323.72463768116,6244.474295878241
Weiwei,1.8125,1.1672617529928753,3.4375,1.3149778198382918,11321.0625,3765.8155463546886
Weizhe,4.254545454545455,2.5907111980659887,3.909090909090909,2.1711298242630988,21512.563636363637,8861.570071911294
Wenbo,4.0,3.829708431025353,4.75,1.8929694486000914,17934.25,2668.853233756651
Wendel,1.3076923076923077,1.031553471276484,4.846153846153846,3.1317235362803513,7381.461538461538,2634.790238816764
Wenjian,3.375,2.615202805574687,4.375,3.2486260832190936,13115.25,2830.113261236831
Whale,3.5,3.0,6.0,2.581988897471611,24142.0,6179.175079787485
Whip,2.953846153846154,2.6600679574893458,2.723076923076923,2.0194963195349933,17529.707692307693,7023.98658554002
Whistle,4.553191489361702,3.0560596300685443,2.893617021276596,1.890871004190023,25344.659574468085,8200.546066856437
White,3.2063492063492065,2.3565880896913587,3.365079365079365,2.0736564815024234,13910.888888888889,6063.359505047939
WhiteKnight,2.43,1.9293323281185208,2.58,1.7819521697715501,15384.48,5971.020653628709
Whynot,1.4444444444444444,1.130388330520878,3.3333333333333335,2.179449471770337,8743.333333333334,3547.9476109435436
Whyx,1.4,1.5023790657297036,5.266666666666667,2.463060426921489,7787.333333333333,3175.226531101289
Wicked,4.619047619047619,3.2606477057621164,3.857142857142857,1.945243461738283,23730.785714285714,7470.571521336284
Wiker,3.5,2.1213203435596424,5.5,0.7071067811865476,20944.0,786.3027406794408
Wildenbruch,1.4675324675324675,1.8889179273944088,5.025974025974026,2.615611159205163,8085.831168831169,3332.0870589601054
Will,3.0,2.47847879612821,2.7333333333333334,2.1865389045137933,13248.0,6093.468446975476
Willer,4.633802816901408,3.5465856281367634,2.9295774647887325,1.7429363045649782,15383.05633802817,6782.8758752934455
Wilson,2.8863636363636362,2.544633286422204,3.090909090909091,2.1868335590069843,14490.204545454546,7610.467285655025
Wind1,4.181818181818182,2.8059134173577496,3.3181818181818183,2.2800726964412963,21423.340909090908,6843.866977569013
Wingate,2.0,1.4142135623730951,4.5,2.5071326821120348,9986.875,2432.853435635964
Wink,0.7,0.9529760045804526,3.28,1.8299102241835332,5951.1,2935.548561537155
Winner,3.3157894736842106,2.6468092307802125,2.9263157894736844,2.198849337688788,14298.98947368421,8745.279404432436
Winsome,0.5263157894736842,0.7723284457212328,2.8947368421052633,2.1575381248622043,5357.578947368421,2029.5716109505988
Wiz,3.085714285714286,2.524834631409825,3.3142857142857145,2.193190377877271,15343.942857142858,7529.049014016457
Wizer,3.3125,2.3352638923274838,2.6041666666666665,1.7833697881870825,20956.354166666668,7234.70878853295
Woldjo,2.761904761904762,1.9724290077151547,4.571428571428571,2.399404688072201,11631.714285714286,5108.297741350411
Wolfy,0.6666666666666666,1.1547005383792517,3.0,1.0,11907.333333333334,2585.572534920135
Wolorz,3.7058823529411766,2.9104275004359956,2.0588235294117645,1.7489492643904125,20596.882352941175,7411.962205468543
Woody,0.9577464788732394,1.1763942453629814,2.8732394366197185,1.8892899457187515,6265.154929577465,2706.337349090555
Woolite,5.8441558441558445,3.576476268858612,2.948051948051948,2.1082301375929924,25951.87012987013,10648.41126938001
Worst,5.538461538461538,3.6357202227978904,2.6153846153846154,2.0606197723388577,21765.423076923078,8906.639825088143
Worthless,5.333333333333333,3.5248038845079632,3.4166666666666665,1.7298624923456323,29883.083333333332,8802.172815001504
Wos,0.1111111111111111,0.33333333333333337,6.222222222222222,2.3333333333333335,5744.333333333333,2953.4320713366674
WouLou,2.0,,6.0,,21375.0,
Wrongo,0.75,0.9309493362512627,5.0625,2.2940139493908926,7329.875,2848.5825685768705
Wuanted,3.5555555555555554,2.6034165586355513,4.444444444444445,2.7436796055257213,14969.888888888889,8161.721608282845
Wuis,0.8823529411764706,0.816016147475757,3.6666666666666665,2.1322914122292635,7469.470588235294,3121.1482973607085
Wunder,11.5,0.7071067811865476,1.5,0.7071067811865476,32942.5,857.7205255792821
Xagog,3.7662337662337664,2.3669662122424713,4.2727272727272725,2.2689921460533253,17978.727272727272,6704.593856446809
Xavi,0.6666666666666666,0.6172133998483675,4.733333333333333,2.814926202195987,6298.466666666666,1020.2499600354714
Xavian,1.5,2.1213203435596424,4.0,0.0,10500.5,3629.5791078305483
Xay,6.625,3.2043497223082786,3.0,3.2071349029490923,27644.375,12129.396969317382
Xayoo,3.6923076923076925,2.250356097177192,3.3846153846153846,1.8501559185854914,24193.30769230769,7952.186443410971
XeRone,2.8666666666666667,2.1595454067086353,4.2444444444444445,1.6118249898732178,15892.111111111111,6949.4443997089775
Xeanny,1.5,2.1213203435596424,3.0,0.0,8369.5,2919.643899519255
Xelar,5.0,4.242640687119285,5.0,0.0,21871.5,10801.056082624513
Xen0gan,2.5,1.2431631210161223,3.9166666666666665,1.8809249819912512,18380.333333333332,5372.669479256409
Xeonerr,3.533333333333333,2.346773238463478,3.3666666666666667,2.442329165246247,14499.683333333332,6456.031219054971
XerRay,0.75,0.9104654680003259,3.6,1.8467610337532774,6546.0,2457.4190782843266
Xerxe,3.4444444444444446,2.515361609223857,2.2037037037037037,1.9846546168761734,15845.185185185184,5679.904540368695
Xiang,2.3333333333333335,2.0816659994661326,3.6666666666666665,1.5275252316519468,12883.0,3618.28039267274
Xiao,3.0,0.0,5.4,1.6733200530681511,16751.0,1824.1569285563128
XiaoXiang,4.071428571428571,2.1290765681316004,1.9285714285714286,1.4917354742965407,20352.928571428572,6088.560616362531
XiaoYang,2.0,1.4142135623730951,5.5,3.5355339059327378,21075.5,2877.217492648062
Xiaohao,3.98,2.4200691506396157,2.14,1.8845234335047605,14198.44,6039.595246473433
Xiaohu,3.1588785046728973,2.278486475091547,2.6448598130841123,1.9486441171380084,21608.96261682243,8857.83945070345
Xiaomi,5.2727272727272725,3.3790800254184297,4.818181818181818,3.060005941764879,17991.545454545456,6797.960979053004
Xiaorui,3.6666666666666665,1.1547005383792515,3.3333333333333335,3.2145502536643185,25417.333333333332,4221.349586723816
Xiaoxia,0.54,0.8134080483135291,3.48,1.9297879760878036,5179.64,2602.3148624379232
Xiaoxu,2.5454545454545454,1.970318472266573,2.8545454545454545,1.7471477477664137,16213.0,6692.482886431998
Xico,4.096774193548387,3.102201784858376,3.7419354838709675,2.5686279338132234,23792.90322580645,9634.06889932749
Xicor,4.611111111111111,3.6666666666666665,3.5,1.9048809486609464,23079.305555555555,10046.254249561149
Xin,3.7884615384615383,2.5386157912820537,4.038461538461538,2.300567180378109,16261.192307692309,7606.675071840989
Xinshou1,3.857142857142857,3.034599019440824,4.928571428571429,1.4917354742965405,12195.92857142857,5594.13050182319
XnS,4.651515151515151,3.307299266505594,3.3484848484848486,2.4400026749192416,19004.575757575756,10306.452831653361
Xun,3.635514018691589,2.6435843426470083,2.6261682242990654,1.8506672151537484,14825.233644859813,7184.580735892348
YSKM,3.9397590361445785,3.224711738262331,2.9879518072289155,1.9158770258388031,20228.0843373494,7197.625506500381
YYG MAO,4.0606060606060606,2.1928775891992056,3.4242424242424243,2.8726109968796574,18770.60606060606,6580.555570862701
YYG Magus,1.0952380952380953,1.1791845447071423,3.857142857142857,2.833473385894321,6079.0952380952385,2037.4111000179103
YYG Tory,4.166666666666667,2.6394443859772205,3.3333333333333335,2.503331114069145,21189.0,4070.887077775555
YYG hourosummer,6.333333333333333,3.8217876191725524,3.5,1.9306145983268455,22369.666666666668,7706.198783899214
Yaavi,3.857142857142857,3.084879822048748,2.857142857142857,2.0326997151247235,23253.571428571428,10801.182369140359
Yakkey,5.404761904761905,4.265914386351898,2.8095238095238093,1.6415057816305725,24353.02380952381,12306.169407546126
YamatoCannon,1.0,,2.0,,6076.0,
Yampi,3.054054054054054,2.914960891160806,3.324324324324324,2.2242858286307197,15422.756756756757,6651.875422287584
Yanxiang,5.0,4.242640687119286,3.0,1.9148542155126762,19933.571428571428,8267.234540786958
Yasikof,4.7,2.3118054512532935,3.3,1.8287822299126937,16122.9,6942.288246680629
Ycx,0.8076923076923077,1.067128482230105,4.0,2.5437350953458417,6254.288461538462,2328.252532766762
YellowMoonkey,4.0,3.0,2.0,1.7320508075688772,16863.333333333332,5876.034150116329
Yen,3.8846153846153846,3.4097146282575967,2.923076923076923,1.718675697694639,20359.884615384617,10223.798430434445
Yeon,5.2,3.3436000085161433,2.1166666666666667,1.7668478747275833,25120.366666666665,9952.17366422722
Yerikan,0.8571428571428571,1.292412345317728,3.5714285714285716,2.4718191903717615,10467.642857142857,7094.2923602996925
Yike,3.010752688172043,2.2769861070393698,2.881720430107527,2.205967511121039,14705.817204301075,8406.223498029973
Yoangi,5.076923076923077,3.817973687301037,2.6923076923076925,1.6012815380508714,24865.615384615383,8956.599462021117
Yohan,4.0,3.1269438398822866,3.7,2.79085809185793,13258.6,6241.3324111656375
Yoshida,5.142857142857143,2.734262327610589,5.857142857142857,2.734262327610589,22788.714285714286,4285.176531341726
Young,3.4444444444444446,1.8782379449307742,2.888888888888889,2.0275875100994063,18605.0,8152.689755534672
YoungJae,4.65625,3.174994819722256,3.1666666666666665,2.241553346121562,18080.5625,7656.086354642091
Yuanyue,3.1818181818181817,3.4588489940493736,3.272727272727273,1.9540168418367887,17318.454545454544,8166.637537734075
Yuhi,4.886792452830188,3.010624630809071,2.339622641509434,1.8702467569241221,20299.0,7439.3229789151765
Yukin0,2.5,3.1091263510296048,6.0,2.943920288775949,14217.0,6054.582231665534
Yukina,0.75,0.9574271077563381,2.25,2.5,6805.25,2020.90332524839
Yukino,4.2,2.669442999190267,3.3636363636363638,2.791280313986001,16314.818181818182,5469.745782876288
Yume,0.8,0.8335087534664907,5.35,2.6611236249690506,6185.65,2459.348379144362
Yupps,2.871794871794872,2.429852574902947,3.3846153846153846,1.9816976323528461,20031.05128205128,7157.891033672734
Yur4ik,1.3888888888888888,1.576999716098631,3.4444444444444446,2.0065253028182006,8010.333333333333,4364.847251555519
Yuri,5.5,3.8078865529319548,4.3,2.0027758514399734,30172.1,17932.272369173468
Yuros,1.0,,5.0,,18515.0,
Yusah,3.625,4.411570754475001,3.25,1.9167454300136626,14955.791666666666,7799.925428735877
Yuta,2.4,1.8439088914585777,4.733333333333333,1.8695555876298773,14821.133333333333,5900.237693355687
Yuu,2.953488372093023,2.2248968769263913,3.9302325581395348,1.8947967454409922,20635.418604651164,10551.162543107474
Yuuji,2.7241379310344827,2.724184697484708,1.6896551724137931,1.4663718169068578,12894.51724137931,6277.878148254789
ZOEN,2.972972972972973,2.6086020786629773,3.2162162162162162,1.9598063273805504,16488.837837837837,6154.340683676095
ZUIAN,4.375,2.7222627143085005,2.75,2.187627547301936,21234.5,5645.750234847953
ZZG Rubyy,1.0,,3.0,,8390.0,
ZZG sall,2.0,,5.0,,5771.0,
ZaFiR,0.5263157894736842,0.9791568934068313,4.2894736842105265,1.7692248224184894,6152.421052631579,2487.2497416589767
ZaZee,4.037735849056604,2.731315998329119,3.207547169811321,1.9449984236303455,24095.584905660377,9875.218775442125
Zaiiche,2.625,2.559994419636775,3.375,1.8468119248354136,18977.625,8202.617177070464
Zamudo,4.423076923076923,3.5346635135251776,3.3076923076923075,2.679839260392022,25440.23076923077,9784.789233530551
Zankiller,2.5714285714285716,1.9100658753958324,3.357142857142857,1.9057460827371866,11495.642857142857,4197.0078097312435
Zanzarah,2.6103896103896105,2.4124449497719342,3.6363636363636362,2.1819178605619496,15519.714285714286,7474.956619935985
Zdz,2.66,2.1054836082215873,2.74,2.1074212891104422,18545.06,6680.796412899607
Ze Luis,1.0833333333333333,1.3805061033726997,4.458333333333333,3.476369503884222,8615.166666666666,3254.327255218499
Zeka,4.109243697478991,2.872399091665913,2.361344537815126,1.740500086118709,22587.941176470587,7212.022400594715
ZekaS,2.6956521739130435,2.020666174171185,2.9782608695652173,1.6798033011143845,20102.369565217392,6522.3682043963
Zekakos,1.0,1.0,5.0,1.0,5047.333333333333,2995.9513235921127
Zelt,5.425,3.3959817884806602,2.575,1.722959588495837,28471.85,12895.533407903646
Zeniv,4.0,2.840187787218772,4.161290322580645,2.1149747704334185,20604.290322580644,8603.549737147447
Zenoken,2.4285714285714284,3.13084617990054,4.357142857142857,2.060886398434602,13463.714285714286,11031.350126090445
